DeletionFlag,StreetName,Address,ZipCode,X_COORD,Y_COORD
,STONY BROOK DR,8,06902,-73.56899888,41.07753465
,MC CLEAN AVE,38,06905,-73.55194726,41.07774607
,DUBOIS ST,16,06905,-73.54924043,41.0777383
,SKYVIEW DR,45,06902,-73.56544223,41.07756677
,WEST HILL RD,379,06902,-73.56670149,41.0776639
,CENTRAL ST,25,06906,-73.52860752,41.07796558
,BELLTOWN RD,62,06905,-73.53167349,41.07797208
,MC CLEAN AVE,44,06905,-73.55213003,41.07773124
,MC CLEAN AVE,46,06905,-73.55230713,41.07771747
,HIGH RIDGE RD,184,06905,-73.5503041,41.07779833
,VANECH DR,47,06905,-73.53958609,41.07782212
,DALE PL,26,06906,-73.5279733,41.07796516
,FRANCIS AVE,15,06905,-73.53217221,41.07770561
,HIGH RIDGE RD,179,06905,-73.54960397,41.07770029
,MC CLEAN AVE,54,06905,-73.55248422,41.0777025
,FRANCIS AVE,19,06905,-73.53235236,41.07768662
,HIGH RIDGE RD,181,06905,-73.54966347,41.07782064
,FRANCIS AVE,23,06905,-73.53253812,41.0776756
,CLIFFORD AVE,29,06905,-73.537362,41.07783738
,BLUEBERRY DR,106,06902,-73.5622877,41.07738587
,MC CLEAN AVE,60,06905,-73.55275194,41.07772035
,FRANCIS AVE,27,06905,-73.53270969,41.07768185
,DUBOIS ST,54,06905,-73.5474683,41.07774908
,FRANCIS AVE,33,06905,-73.53293873,41.07767342
,OAKLAWN AVE,36,06905,-73.53487887,41.07786183
,VANECH DR,50,06905,-73.53867058,41.07785175
,RUTZ ST,50,06906,-73.52546738,41.07793755
,FRANCIS AVE,37,06905,-73.53311397,41.07766127
,DELEO DR,31,06906,-73.5262878,41.07782872
,LONG RIDGE RD,195,06905,-73.55294818,41.07769121
,NEWFIELD AVE,523,06905,-73.53358262,41.07786594
,DERWEN ST,63,06906,-73.52380063,41.07782734
,LINDSEY AVE,21,06905,-73.53624576,41.07782867
,BELLTOWN RD,57,06905,-73.53116126,41.07788513
,SUMMIT PL,21,06906,-73.5298623,41.07792322
,LARKIN ST,39,06907,-73.51868154,41.07776328
,LINDSEY AVE,24,06905,-73.53576327,41.07777211
,LARKIN ST,35,06907,-73.51944792,41.07780586
,STILLWATER RD,1028,06902,-73.55982327,41.07720707
,RESEARCH DR,12,06906,-73.51999764,41.07780473
,LARKIN ST,1,06907,-73.52058687,41.07790488
,CENTRAL ST,24,06906,-73.5291279,41.07788015
,GREENLEAF DR,87,06902,-73.57105649,41.07723749
,WESTOVER RD,647,06902,-73.57531663,41.07744643
,WESTOVER RD,656,06902,-73.57660573,41.07741759
,NEWFIELD AVE,526,06905,-73.53411534,41.07778448
,STILLWATER RD,1026,06902,-73.55968352,41.07674998
,BLUEBERRY DR,94,06902,-73.56282404,41.07729285
,DALE PL,21,06906,-73.52721298,41.07780508
,HOPE ST,535,06906,-73.52150747,41.07748379
,DALE PL,24,06906,-73.52799162,41.07784747
,CLIFFORD AVE,33,06905,-73.53738186,41.07768921
,CLIFFORD AVE,30,06905,-73.53685257,41.07776634
,SUMMIT PL,18,06906,-73.53038577,41.07781832
,OAKLAWN AVE,30,06905,-73.53479582,41.07775435
,BLUEBERRY DR,80,06902,-73.5637577,41.07711685
,CENTRAL ST,21,06906,-73.52862674,41.07779013
,WEST HILL RD,382,06902,-73.56792951,41.07728765
,TOMS RD,18,06906,-73.52348293,41.07769716
,STILLWATER RD,1024,06902,-73.55903196,41.07666875
,DELEO DR,34,06906,-73.52579534,41.0776833
,BLUEBERRY DR,132,06902,-73.56055395,41.07717789
,SUMMIT PL,15,06906,-73.52990083,41.07770728
,LINDSEY AVE,27,06905,-73.53625636,41.07769609
,VANECH DR,56,06905,-73.53836265,41.07732729
,GREENLEAF DR,67,06902,-73.57015307,41.07715723
,CENTRAL ST,16,06906,-73.52916799,41.07766756
,BELLTOWN RD,53,06905,-73.53105488,41.07772792
,APPLEBEE RD,6,06905,-73.54557103,41.07760702
,STILLWATER RD,1022,06902,-73.55883684,41.07697753
,BLUEBERRY DR,60,06902,-73.56433381,41.07689967
,RUTZ ST,59,06906,-73.52501965,41.07767086
,CROSS RD,11,06905,-73.55070546,41.07736558
,BELLTOWN RD,54,06905,-73.53167658,41.07771432
,OAKLAWN AVE,28,06905,-73.53475246,41.07765277
,HOPE ST,523,06906,-73.52222807,41.07761161
,DALE PL,18,06906,-73.52801,41.07771509
,STILLWATER RD,1011,06902,-73.55710684,41.07730626
,CLIFFORD AVE,34,06905,-73.53688476,41.07763403
,CROSS RD,17,06905,-73.55097807,41.0773164
,VANECH DR,60,06905,-73.53847286,41.07700449
,LINDSEY AVE,30,06905,-73.53577071,41.07764078
,APPLEBEE RD,14,06905,-73.54599593,41.07745458
,DELEO DR,37,06906,-73.52632562,41.07759178
,SUMMIT PL,16,06906,-73.5304298,41.07767956
,DERWEN ST,59,06906,-73.52384129,41.07756643
,TOMS RD,12,06906,-73.52327495,41.0776119
,CROSS RD,25,06905,-73.55129155,41.0773167
,DERWEN ST,62,06906,-73.52438859,41.0776542
,APPLEBEE RD,20,06905,-73.54623174,41.07746786
,HALPIN AVE,99,06905,-73.54839123,41.07752589
,LONG RIDGE RD,189,06905,-73.55281281,41.07747101
,CROSS RD,27,06905,-73.55154945,41.0775068
,CROSS RD,33,06905,-73.55170909,41.0773666
,NEWFIELD AVE,517,06905,-73.53353799,41.07761879
,DUBOIS ST,41,06905,-73.54802053,41.07743599
,CENTRAL ST,15,06906,-73.52863215,41.07761616
,RESEARCH DR,23,06906,-73.5206616,41.0774118
,LINDSEY AVE,29,06905,-73.53631687,41.07756236
,APPLEBEE RD,24,06905,-73.54645174,41.07743898
,DUBOIS ST,19,06905,-73.54887277,41.07745994
,SKYVIEW DR,35,06902,-73.56534314,41.07722171
,CROSS RD,37,06905,-73.55187648,41.07726628
,NEWFIELD AVE,524,06905,-73.53405913,41.07741316
,GREENLEAF DR,35,06902,-73.5694822,41.07702378
,BENSTONE ST,6,06905,-73.54553521,41.07745785
,CROSS RD,41,06905,-73.55205902,41.07725213
,DUBOIS ST,53,06905,-73.54743176,41.07746192
,APPLEBEE RD,32,06905,-73.54665569,41.07738682
,HOPE ST,520,06906,-73.52304764,41.07745235
,CROSS RD,45,06905,-73.55223942,41.07728572
,DUBOIS ST,17,06905,-73.54912015,41.07739348
,CROSS RD,49,06905,-73.55241888,41.07722301
,DUBOIS ST,49,06905,-73.54765018,41.07741413
,DALE PL,13,06906,-73.52753165,41.07752884
,DALE PL,14,06906,-73.52802189,41.07759098
,OAKLAWN AVE,22,06905,-73.53468737,41.0775001
,WESTOVER RD,623,06902,-73.57512832,41.07701912
,APPLEBEE RD,36,06905,-73.54695535,41.07738473
,CLIFFORD AVE,37,06905,-73.53743761,41.07742332
,BELLTOWN RD,49,06905,-73.53109557,41.07754753
,DUBOIS ST,13,06905,-73.54928821,41.0773816
,LINDSEY AVE,32,06905,-73.53576276,41.07751883
,DUBOIS ST,7,06905,-73.54956442,41.07737064
,LEONARD ST,18,06906,-73.53040343,41.07732914
,HALPIN AVE,95,06905,-73.54837591,41.07739782
,LEONARD ST,28,06906,-73.53000192,41.07730627
,LEONARD ST,34,06906,-73.52969834,41.07728829
,DELEO DR,42,06906,-73.52583741,41.07739427
,REED PL,14,06905,-73.5470929,41.07721041
,DERWEN ST,56,06906,-73.52437902,41.07749213
,STILLWATER RD,1000,06902,-73.558359,41.07696137
,LEONARD ST,36,06906,-73.52953454,41.07729231
,SKYVIEW DR,36,06902,-73.5660473,41.0771558
,LEONARD ST,40,06906,-73.52932545,41.07728618
,GREENLEAF DR,33,06902,-73.56888721,41.07686258
,LEONARD ST,50,06906,-73.52900743,41.07728887
,CROSS RD,57,06905,-73.55265231,41.07721905
,REED PL,12,06905,-73.54725476,41.07719105
,CENTRAL ST,81,06906,-73.52872409,41.07749458
,OAKLAWN AVE,18,06905,-73.53452488,41.07736501
,RUTZ ST,36,06906,-73.52554757,41.07730301
,BENSTONE ST,2,06905,-73.54549577,41.07729055
,LEONARD ST,64,06906,-73.52836682,41.07727303
,CLIFFORD AVE,42,06905,-73.53693182,41.07736697
,LEONARD ST,68,06906,-73.52816637,41.07726907
,RUTZ ST,51,06906,-73.52505623,41.07742839
,DALE PL,4,06906,-73.52797727,41.07726522
,BELLTOWN RD,44,06905,-73.53159145,41.0773919
,DELEO DR,43,06906,-73.52636406,41.0773502
,CANTWELL AVE,29,06905,-73.54759101,41.0772276
,WEST HILL RD,367,06902,-73.56682686,41.07689406
,FRANCIS AVE,16,06905,-73.53208641,41.07729771
,LINDSEY AVE,36,06905,-73.53573233,41.07738069
,FRANCIS AVE,20,06905,-73.53229457,41.07728394
,FRANCIS AVE,24,06905,-73.5325032,41.07727067
,HALPIN AVE,91,06905,-73.54840393,41.07724287
,FRANCIS AVE,28,06905,-73.53269392,41.0772577
,STILLWATER RD,1003,06902,-73.55693879,41.07702049
,WESTOVER RD,642,06902,-73.57722315,41.07665797
,CLIFFORD AVE,45,06905,-73.53746903,41.07726848
,STANWICK PL,10,06905,-73.54434412,41.07723965
,FRANCIS AVE,32,06905,-73.53289393,41.07724449
,LINDSEY AVE,39,06905,-73.53638699,41.07725024
,RESEARCH DR,54,06906,-73.51914743,41.0772943
,FRANCIS AVE,36,06905,-73.53309806,41.07723469
,DERWEN ST,53,06906,-73.5238363,41.07735411
,RESEARCH DR,100,06906,-73.52000146,41.07730089
,BELLTOWN RD,45,06905,-73.53108431,41.07731374
,BRIGHTON PL,26,06902,-73.53500453,41.07722435
,NEWFIELD AVE,507,06905,-73.53357126,41.07733212
,WEST HILL RD,366,06902,-73.56795249,41.07666728
,LEONARD ST,12,06905,-73.53068677,41.07733315
,BRIGHTON PL,20,06902,-73.53528881,41.07717774
,HALPIN AVE,86,06905,-73.54897677,41.07717697
,HOPE ST,518,06906,-73.52298729,41.07731992
,DERWEN ST,52,06906,-73.52441416,41.0773207
,HIGH RIDGE RD,163,06905,-73.54954764,41.07716645
,GREENLEAF DR,96,06902,-73.57161733,41.07674115
,SKYVIEW DR,25,06902,-73.56523033,41.07691156
,LEONARD ST,80,06906,-73.52757245,41.07724051
,OAKLAWN AVE,14,06905,-73.53451319,41.07721915
,CANTWELL AVE,26,06905,-73.54805595,41.07717792
,LEONARD ST,84,06906,-73.52736579,41.07718601
,LEONARD ST,56,06906,-73.52867849,41.07725694
,WESTOVER RD,640,06902,-73.5764294,41.07677487
,CLIFFORD AVE,46,06905,-73.53698956,41.07721181
,LINDSEY AVE,40,06905,-73.53577,41.07725869
,OAKLAWN AVE,310,06905,-73.54495301,41.0770462
,OAKLAWN AVE,317,06905,-73.54551112,41.07713491
,RESEARCH DR,64,06906,-73.51814211,41.07720311
,BELLTOWN RD,40,06905,-73.53156405,41.07723389
,OAKLAWN AVE,333,06905,-73.54602658,41.07688787
,HALPIN AVE,85,06905,-73.54844256,41.07710488
,STANWICK PL,16,06905,-73.54426796,41.07705995
,RUTZ ST,45,06906,-73.52508333,41.07724758
,HIGH RIDGE RD,159,06905,-73.54940519,41.07710799
,STILLWATER RD,992,06902,-73.55860148,41.07640069
,CANTWELL AVE,25,06905,-73.54755574,41.07710165
,BLUEBERRY DR,135,06902,-73.56155665,41.0768342
,OAKLAWN AVE,337,06905,-73.54621431,41.07681733
,OAKLAWN AVE,325,06905,-73.54576569,41.07697736
,DELEO DR,50,06906,-73.52586418,41.07711465
,DERWEN ST,49,06906,-73.52390347,41.0772354
,NEWFIELD AVE,503,06905,-73.53355821,41.0771888
,LEONARD ST,86,06906,-73.52691897,41.07720463
,BLUEBERRY DR,103,06902,-73.5621721,41.07678713
,HOPE ST,516,06906,-73.52300665,41.07722183
,STILLWATER RD,988,06902,-73.55804853,41.07633261
,SKYVIEW DR,22,06902,-73.56597233,41.07683573
,OAKLAWN AVE,341,06905,-73.54640996,41.07665752
,OAKLAWN AVE,417,06905,-73.54933567,41.07692413
,BRIGHTON PL,12,06902,-73.53558603,41.07704337
,WESTOVER RD,615,06902,-73.5724583,41.07625993
,DELEO DR,49,06906,-73.52641147,41.07715268
,W BANK LN,39,06902,-73.57789321,41.07608754
,NEWFIELD AVE,500,06905,-73.53432193,41.07692862
,CANTWELL AVE,24,06905,-73.54800224,41.07702994
,DERWEN ST,46,06906,-73.52444825,41.0771551
,CROSS RD,6,06905,-73.55023799,41.07681067
,CLIFFORD AVE,49,06905,-73.53749615,41.07710593
,BRIGHTON PL,4,06902,-73.53585977,41.07701399
,S LINDSEY AVE,45,06902,-73.53644984,41.0770726
,RESEARCH DR,66,06906,-73.51827055,41.0768475
,STILLWATER RD,996,06902,-73.55778062,41.07678849
,CROSS RD,42,06905,-73.55156293,41.07675259
,STANWICK PL,15,06905,-73.54482421,41.07690014
,GREENLEAF DR,78,06902,-73.57079735,41.07659212
,HALPIN AVE,81,06905,-73.54851821,41.07697186
,BLUEBERRY DR,93,06902,-73.56271884,41.07672758
,RUTZ ST,44,06906,-73.52554108,41.07693597
,OAKLAWN AVE,413,06905,-73.54918682,41.07682591
,WESTOVER RD,611,06902,-73.57420599,41.07612639
,HOPE ST,508,06906,-73.52304552,41.07709651
,REED PL,19,06905,-73.54686153,41.07687923
,DERWEN ST,43,06906,-73.52394587,41.07708347
,NEWFIELD AVE,499,06905,-73.53354253,41.07701583
,W BANK LN,45,06902,-73.5784435,41.07632502
,RUTZ ST,41,06906,-73.52511022,41.07706882
,BELLTOWN RD,35,06905,-73.5311321,41.07705132
,BELLTOWN RD,34,06905,-73.53150118,41.07699874
,BLUEBERRY DR,71,06902,-73.56345914,41.07651636
,OAKLAWN AVE,316,06905,-73.54514955,41.07679197
,CANTWELL AVE,22,06905,-73.54800385,41.07692575
,CLIFFORD AVE,54,06905,-73.53696537,41.07700341
,LEONARD ST,11,06905,-73.53071491,41.07701269
,REED PL,9,06905,-73.54718778,41.07682194
,STILLWATER RD,1001,06902,-73.55667908,41.07666242
,LEONARD ST,15,06905,-73.5305462,41.07693236
,OAKLAWN AVE,409,06905,-73.54903002,41.07673912
,LEONARD ST,21,06906,-73.53030741,41.0769822
,CLIFFORD AVE,53,06905,-73.53756964,41.07696433
,LEONARD ST,25,06906,-73.53008106,41.07697311
,SKYVIEW DR,0,06902,-73.56513125,41.07665584
,LEONARD ST,29,06906,-73.52989715,41.0769675
,DERWEN ST,42,06906,-73.52450372,41.07700832
,LEONARD ST,87,06906,-73.52714002,41.07680971
,DELEO DR,57,06906,-73.52645581,41.07688167
,LEONARD ST,35,06906,-73.52968853,41.0769619
,LEONARD ST,39,06906,-73.52946605,41.07695421
,GREENLEAF DR,68,06902,-73.57082746,41.07602855
,LEONARD ST,45,06906,-73.52924655,41.07694867
,CANTWELL AVE,17,06905,-73.54750616,41.07684711
,OAKLAWN AVE,393,06905,-73.54844631,41.07658865
,LEONARD ST,49,06906,-73.52903997,41.07694356
,OAKLAWN AVE,403,06905,-73.54887321,41.07666096
,LEONARD ST,53,06906,-73.52882823,41.07693026
,LEONARD ST,59,06906,-73.52851376,41.07691931
,S LINDSEY AVE,51,06902,-73.53647666,41.07684827
,GREENLEAF DR,60,06902,-73.5699476,41.07583323
,DELEO DR,54,06906,-73.52588159,41.07687556
,LEONARD ST,67,06906,-73.52820945,41.07691212
,STANWICK PL,22,06905,-73.54419149,41.07676142
,BLUEBERRY DR,61,06902,-73.56385532,41.07637787
,WESTOVER RD,624,06902,-73.5759052,41.07649922
,LEONARD ST,71,06906,-73.52796198,41.07690778
,BRIGHTON PL,27,06902,-73.53476993,41.0767765
,LEONARD ST,75,06906,-73.52776206,41.07691973
,GREENLEAF DR,54,06902,-73.56975738,41.07647526
,LEONARD ST,81,06906,-73.52749539,41.07691246
,SKYVIEW DR,20,06902,-73.565848,41.07656238
,DERWEN ST,39,06906,-73.52398252,41.07690754
,BELLTOWN RD,28,06905,-73.5317743,41.07686241
,WEST LN,272,06905,-73.54032478,41.07653549
,RUTZ ST,35,06906,-73.52513712,41.0768912
,NEWFIELD AVE,495,06905,-73.53350616,41.07683251
,OAKLAWN AVE,322,06905,-73.54537662,41.07664417
,WEST LN,298,06905,-73.53892354,41.07657584
,CANTWELL AVE,15,06905,-73.5474456,41.07674552
,WEST LN,262,06905,-73.54082178,41.0764099
,W BANK LN,53,06902,-73.57899689,41.07606283
,BELLTOWN RD,27,06905,-73.53089311,41.07682449
,WEST LN,286,06905,-73.53963795,41.07648669
,DERWEN ST,36,06906,-73.52452652,41.07680918
,BRIGHTON PL,23,06902,-73.53497856,41.0766655
,OAKLAWN AVE,347,06905,-73.54672936,41.07664236
,CANTWELL AVE,11,06905,-73.54741608,41.07666725
,GREENLEAF DR,34,06902,-73.56902559,41.07627657
,STILLWATER RD,984,06902,-73.5572525,41.07634252
,STANWICK PL,27,06905,-73.54481233,41.07663191
,RESEARCH DR,75,06906,-73.5187865,41.07656539
,OAKLAWN AVE,353,06905,-73.54685107,41.07660343
,RESEARCH DR,45,06906,-73.51933978,41.07647561
,RUTZ ST,30,06906,-73.5255943,41.07675168
,OAKLAWN AVE,379,06905,-73.54786031,41.07643349
,DELEO DR,65,06906,-73.52655327,41.07664771
,BELLTOWN RD,22,06905,-73.53139033,41.07661621
,BRIGHTON PL,13,06902,-73.53538232,41.07662934
,WEST HILL RD,351,06902,-73.56673856,41.07632339
,OAKLAWN AVE,383,06905,-73.54804728,41.07649528
,OAKLAWN AVE,326,06905,-73.54563602,41.07652974
,OAKLAWN AVE,357,06905,-73.5470025,41.07653565
,SKYVIEW DR,11,06902,-73.56509092,41.07642392
,NEWFIELD AVE,489,06905,-73.53338971,41.07667719
,DERWEN ST,33,06906,-73.52400807,41.07672982
,HOPE ST,498,06906,-73.5232091,41.0766573
,BRIGHTON PL,5,06902,-73.5357544,41.07659783
,POND RD,39,06902,-73.56149787,41.07630361
,S LINDSEY AVE,57,06902,-73.53643106,41.07657678
,OAKLAWN AVE,359,06905,-73.54715174,41.07641863
,STANWICK PL,28,06905,-73.54420443,41.07656406
,BELLTOWN RD,21,06905,-73.53091162,41.07665997
,W BANK LN,67,06902,-73.57942252,41.07586926
,NORTHWOODS RD,8,06905,-73.54598921,41.07640684
,BLUEBERRY DR,41,06902,-73.56423388,41.07609494
,RUTZ ST,27,06906,-73.52514252,41.07658554
,STANWICK PL,37,06905,-73.54497925,41.07643284
,DELEO DR,64,06906,-73.52596716,41.07658898
,WEST LN,252,06905,-73.54156998,41.07628455
,OAKLAWN AVE,363,06905,-73.54731767,41.07642011
,BELLMERE AVE,78,06906,-73.52730429,41.07625949
,WESTOVER RD,616,06902,-73.57633001,41.07599628
,NEWFIELD AVE,486,06905,-73.53401114,41.07648636
,BELLMERE AVE,20,06906,-73.53022533,41.07633774
,BLUEBERRY DR,185,06902,-73.56578298,41.07605938
,CANTWELL AVE,7,06905,-73.54747535,41.07644638
,BELLMERE AVE,24,06906,-73.53001239,41.07624833
,BELLMERE AVE,30,06906,-73.52980352,41.07624084
,BELLMERE AVE,34,06906,-73.52953725,41.07623597
,STILLWATER RD,987,06902,-73.55665743,41.07627134
,DERWEN ST,28,06906,-73.52451464,41.07657539
,BELLTOWN RD,18,06905,-73.53145186,41.07654094
,BELLMERE AVE,38,06906,-73.52932558,41.07624668
,LONG RIDGE RD,120,06902,-73.55355219,41.07477004
,BELLMERE AVE,42,06906,-73.52913709,41.07622463
,BELLMERE AVE,50,06906,-73.52893528,41.07622018
,BELLMERE AVE,54,06906,-73.52869361,41.07619854
,BURDICK ST,49,06905,-73.53341586,41.07640235
,BELLMERE AVE,58,06906,-73.52850491,41.07621059
,POND RD,105,06902,-73.56219213,41.0760298
,BELLMERE AVE,62,06906,-73.52826082,41.07617135
,WESTOVER RD,612,06902,-73.57557284,41.07606591
,HIGH RIDGE RD,111,06905,-73.54899544,41.07573983
,BELLMERE AVE,66,06906,-73.52806853,41.07630397
,BELLMERE AVE,72,06906,-73.52784733,41.07632712
,CRANE RD N,11,06902,-73.53472688,41.07614187
,BELLMERE AVE,76,06906,-73.52761134,41.07630356
,STANWICK PL,41,06905,-73.54518501,41.07628272
,CRANE RD N,15,06902,-73.53500944,41.07627945
,DERWEN ST,27,06906,-73.52401376,41.07654023
,GREENLEAF DR,14,06902,-73.56771475,41.07612794
,DELEO DR,71,06906,-73.52664191,41.07644369
,HIGH RIDGE RD,110,06905,-73.55031195,41.07502725
,BURDICK ST,21,06905,-73.53221151,41.07624594
,STANWICK CIR,4,06905,-73.54406813,41.0763746
,BURDICK ST,41,06905,-73.53305793,41.07637842
,CRANE RD N,23,06902,-73.53537377,41.07634428
,BELLTOWN RD,17,06905,-73.53090556,41.07649198
,W BANK LN,29,06902,-73.57756856,41.0756539
,OAKLAWN AVE,354,06905,-73.54668649,41.07616941
,BELLMERE AVE,14,06906,-73.53044642,41.07626493
,CRANE RD N,27,06902,-73.5356116,41.07634244
,BELLTOWN RD,14,06905,-73.53139228,41.07642166
,W BANK LN,85,06902,-73.58009361,41.07562968
,HOPE ST,490,06906,-73.52330274,41.07639635
,NORTHWOODS RD,14,06905,-73.54583297,41.07615901
,WEST LN,228,06905,-73.54228754,41.07602456
,DELEO DR,72,06906,-73.52606112,41.07637901
,RUTZ ST,23,06906,-73.52518545,41.07643092
,CRANE RD N,41,06902,-73.53632843,41.0762309
,NEWFIELD AVE,478,06905,-73.53397282,41.07626866
,POND RD,123,06902,-73.5627096,41.0757388
,CRANE RD N,49,06902,-73.53664596,41.07614956
,DERWEN ST,24,06906,-73.52451297,41.07637728
,BELLTOWN RD,12,06905,-73.53146815,41.07630271
,HALPIN AVE,57,06905,-73.54835949,41.07611328
,WEST HILL RD,333,06902,-73.56655076,41.07586026
,CRANE RD N,55,06902,-73.5369417,41.07608024
,DERWEN ST,23,06906,-73.52400407,41.07637723
,POND RD,23,06902,-73.55851745,41.07581176
,EAST LN,179,06905,-73.53846044,41.07587924
,STILLWATER RD,985,06902,-73.55666451,41.0760372
,OLD NORTH STAMFORD RD,180,06905,-73.54797774,41.0760265
,BELLTOWN RD,11,06905,-73.53082295,41.07626489
,STANWICK CIR,6,06905,-73.54402292,41.07616182
,POND RD,139,06902,-73.56332733,41.07558055
,DELEO DR,77,06906,-73.52670792,41.07619931
,BRODWOOD DR,41,06902,-73.56916809,41.07560027
,OLD NORTH STAMFORD RD,167,06905,-73.54710565,41.07589993
,CRANE RD N,59,06902,-73.53715903,41.07593733
,STANWICK PL,42,06905,-73.54472007,41.07601046
,RUTZ ST,17,06906,-73.5251974,41.07627216
,STILLWATER RD,970,06902,-73.55774109,41.07592003
,STANWICK PL,43,06905,-73.54515861,41.07606078
,POND RD,159,06902,-73.56388503,41.07567282
,WEST LN,216,06905,-73.54268243,41.07577762
,BURDICK ST,7,06905,-73.53165564,41.07612264
,DERWEN ST,20,06906,-73.5245116,41.07620452
,CAPRICE DR,51,06902,-73.57151053,41.07535964
,NORTHWOODS RD,22,06905,-73.54569083,41.07594812
,RESEARCH DR,85,06906,-73.51869942,41.07624766
,GLENBROOK RD,650,06906,-73.52020966,41.07574792
,CAPRICE DR,47,06902,-73.57089383,41.07549958
,WEST LN,269,06905,-73.54027228,41.07595322
,DERWEN ST,17,06906,-73.52395947,41.07618621
,W BANK LN,19,06902,-73.5773351,41.07535111
,EAST LN,174,06905,-73.53925185,41.07561333
,RUTZ ST,10,06906,-73.5257213,41.07605383
,BELLTOWN RD,2,06905,-73.53144526,41.07611724
,HOPE ST,486,06906,-73.52317815,41.07616922
,DELEO DR,80,06906,-73.52602752,41.07601438
,WESTOVER RD,600,06902,-73.57614253,41.07561836
,WESTOVER RD,579,06902,-73.57294598,41.07527434
,NEWFIELD AVE,470,06905,-73.53391443,41.07596981
,STANWICK CIR,8,06905,-73.54411314,41.07597581
,CRANE RD N,5,06902,-73.53449324,41.07588396
,WEST HILL RD,315,06902,-73.5661584,41.07556054
,W BANK LN,89,06902,-73.58035797,41.07528739
,RUTZ ST,11,06906,-73.52521052,41.07609779
,POND RD,176,06902,-73.56490852,41.07564645
,HALPIN AVE,51,06905,-73.54834223,41.07591543
,NORTHWOODS RD,17,06905,-73.54634751,41.0757961
,WEST LN,261,06905,-73.54011972,41.07511925
,WEST HILL RD,330,06902,-73.56734062,41.07554001
,W BANK LN,34,06902,-73.57843507,41.07547942
,HOPE ST,480,06906,-73.52338886,41.07604563
,BRODWOOD DR,42,06902,-73.5679754,41.07558741
,DERWEN ST,14,06906,-73.52451034,41.07604019
,RESEARCH DR,89,06906,-73.51860538,41.07605788
,WEST LN,255,06905,-73.54105355,41.075844
,DELEO DR,83,06906,-73.52675607,41.07596253
,STILLWATER RD,947,06902,-73.55672446,41.07495342
,WEST LN,206,06905,-73.54321909,41.07559761
,CRANE RD N,26,06902,-73.53553533,41.07588918
,POND RD,90,06902,-73.56125327,41.07561399
,CAPRICE DR,31,06902,-73.57014671,41.07538553
,OLD NORTH STAMFORD RD,176,06905,-73.54783701,41.07580952
,CRANE RD,6,06902,-73.53512114,41.07578231
,CRANE RD N,34,06902,-73.53583639,41.07586666
,POND RD,72,06902,-73.56059229,41.07561763
,DERWEN ST,13,06906,-73.52395877,41.07601262
,CRANE RD N,63,06902,-73.537436,41.07573382
,WESTOVER RD,585,06902,-73.57363825,41.0754342
,NORTHWOODS RD,36,06905,-73.54537385,41.07581251
,WEST LN,237,06905,-73.54155178,41.0756155
,CRANE RD N,40,06902,-73.53614134,41.07581465
